ANO_EMPENHO;DS_ORGAO;VL_EMPENHADO
2018;FUNDO MUNICIPAL DA SAÚDE;2222,89
2018;FUNDO DE URBANIZAÇÃO DE CURITIBA;90202,77
2018;FUNDO DE URBANIZAÇÃO DE CURITIBA;90202,77
2018;FUNDAÇÃO DE AÇÃO SOCIAL;300
2018;FUNDAÇÃO DE AÇÃO SOCIAL;300
2018;FUNDAÇÃO CULTURAL DE CURITIBA;122162,77
2018;FUNDAÇÃO CULTURAL DE CURITIBA;122162,77
2018;SECRETARIA MUNICIPAL DO MEIO AMBIENTE;4110,1
2018;SECRETARIA MUNICIPAL DO MEIO AMBIENTE;4110,1
2018;SECRETARIA MUNICIPAL DO MEIO AMBIENTE;4110,1
2018;SECRETARIA MUNICIPAL DO MEIO AMBIENTE;4110,1
2018;SECRETARIA MUNICIPAL DO MEIO AMBIENTE;4110,1
2018;SECRETARIA MUNICIPAL DO MEIO AMBIENTE;4110,1
2018;SECRETARIA MUNICIPAL DO MEIO AMBIENTE;4110,1
2018;SECRETARIA MUNICIPAL DO MEIO AMBIENTE;4110,1
2018;SECRETARIA MUNICIPAL DO MEIO AMBIENTE;4110,1
2018;SECRETARIA MUNICIPAL DO MEIO AMBIENTE;4110,1
2018;SECRETARIA MUNICIPAL DO MEIO AMBIENTE;4110,1
2018;SECRETARIA MUNICIPAL DO MEIO AMBIENTE;4110,1
2018;SECRETARIA MUNICIPAL DO MEIO AMBIENTE;4110,1
2018;SECRETARIA MUNICIPAL DO MEIO AMBIENTE;4110,1
2018;SECRETARIA MUNICIPAL DO MEIO AMBIENTE;4110,1
2018;SECRETARIA MUNICIPAL DO MEIO AMBIENTE;4110,1
2018;SECRETARIA MUNICIPAL DO MEIO AMBIENTE;4110,1
2018;SECRETARIA MUNICIPAL DO MEIO AMBIENTE;4110,1
2018;SECRETARIA MUNICIPAL DO MEIO AMBIENTE;4110,1
2018;SECRETARIA MUNICIPAL DO MEIO AMBIENTE;4110,1
2018;SECRETARIA MUNICIPAL DO MEIO AMBIENTE;4110,1
2018;SECRETARIA MUNICIPAL DO MEIO AMBIENTE;4110,1
2018;SECRETARIA MUNICIPAL DO MEIO AMBIENTE;4110,1
2018;SECRETARIA MUNICIPAL DO MEIO AMBIENTE;4110,1
2018;SECRETARIA MUNICIPAL DO MEIO AMBIENTE;4110,1
2018;SECRETARIA MUNICIPAL DO MEIO AMBIENTE;4110,1
2018;SECRETARIA MUNICIPAL DO MEIO AMBIENTE;4110,1
2018;SECRETARIA MUNICIPAL DO MEIO AMBIENTE;4110,1
2018;SECRETARIA MUNICIPAL DO MEIO AMBIENTE;4110,1
2018;SECRETARIA MUNICIPAL DO MEIO AMBIENTE;4110,1
2018;SECRETARIA MUNICIPAL DO MEIO AMBIENTE;4110,1
2018;SECRETARIA MUNICIPAL DO MEIO AMBIENTE;4110,1
2018;SECRETARIA MUNICIPAL DO MEIO AMBIENTE;4110,1
2018;SECRETARIA MUNICIPAL DO MEIO AMBIENTE;4110,1
2018;SECRETARIA MUNICIPAL DO MEIO AMBIENTE;4110,1
2018;SECRETARIA MUNICIPAL DO MEIO AMBIENTE;4110,1
2018;SECRETARIA MUNICIPAL DO MEIO AMBIENTE;4110,1
2018;SECRETARIA MUNICIPAL DO MEIO AMBIENTE;4110,1
2018;SECRETARIA MUNICIPAL DO MEIO AMBIENTE;4110,1
2018;SECRETARIA MUNICIPAL DO MEIO AMBIENTE;4110,1
2018;SECRETARIA MUNICIPAL DO MEIO AMBIENTE;4110,1
2018;SECRETARIA MUNICIPAL DO MEIO AMBIENTE;4110,1
2018;INSTITUTO MUNICIPAL DE ADMINISTRAÇÃO PÚBLICA;1328
2018;INSTITUTO DE PREVIDÊNCIA DOS SERVIDORES DO MUNICÍPIO DE CURITIBA;84568,99
2018;INSTITUTO DE PREVIDÊNCIA DOS SERVIDORES DO MUNICÍPIO DE CURITIBA;84568,99
2018;INSTITUTO DE PESQUISA E PLANEJAMENTO URBANO DE CURITIBA;945,1
2018;FUNDO MUNICIPAL DE ASSISTÊNCIA SOCIAL;5137,76
2018;FUNDO MUNICIPAL DA SAÚDE;6653,25
2018;FUNDO MUNICIPAL DA SAÚDE;6653,25
2018;FUNDO DE URBANIZAÇÃO DE CURITIBA;100
2018;FUNDO DE URBANIZAÇÃO DE CURITIBA;100
2018;FUNDO DE URBANIZAÇÃO DE CURITIBA;100
2018;FUNDO DE URBANIZAÇÃO DE CURITIBA;100
2018;FUNDAÇÃO DE AÇÃO SOCIAL;7978,03
2018;FUNDAÇÃO DE AÇÃO SOCIAL;7978,03
2018;FUNDAÇÃO CULTURAL DE CURITIBA;8786,36
2018;FUNDAÇÃO CULTURAL DE CURITIBA;8786,36
2018;SECRETARIA MUNICIPAL DO MEIO AMBIENTE;137,2
2018;SECRETARIA MUNICIPAL DO MEIO AMBIENTE;137,2
2018;SECRETARIA MUNICIPAL DO MEIO AMBIENTE;137,2
2018;SECRETARIA MUNICIPAL DO MEIO AMBIENTE;137,2
2018;SECRETARIA MUNICIPAL DO MEIO AMBIENTE;137,2
2018;SECRETARIA MUNICIPAL DO MEIO AMBIENTE;137,2
2018;INSTITUTO MUNICIPAL DE ADMINISTRAÇÃO PÚBLICA;500
2018;INSTITUTO MUNICIPAL DE ADMINISTRAÇÃO PÚBLICA;500
2018;INSTITUTO DE PREVIDÊNCIA DOS SERVIDORES DO MUNICÍPIO DE CURITIBA;672,64
2018;INSTITUTO DE PREVIDÊNCIA DOS SERVIDORES DO MUNICÍPIO DE CURITIBA;672,64
2018;INSTITUTO DE PESQUISA E PLANEJAMENTO URBANO DE CURITIBA;39862,35
2018;FUNDO MUNICIPAL DE ASSISTÊNCIA SOCIAL;120995,36
2018;FUNDO MUNICIPAL DA SAÚDE;151,5
2018;FUNDO MUNICIPAL DA SAÚDE;151,5
2018;FUNDO DE URBANIZAÇÃO DE CURITIBA;749509,17
2018;FUNDO DE URBANIZAÇÃO DE CURITIBA;749509,17
2018;FUNDO DE URBANIZAÇÃO DE CURITIBA;749509,17
2018;FUNDO DE URBANIZAÇÃO DE CURITIBA;749509,17
2018;FUNDO DE URBANIZAÇÃO DE CURITIBA;749509,17
2018;FUNDO DE URBANIZAÇÃO DE CURITIBA;749509,17
2018;FUNDO DE URBANIZAÇÃO DE CURITIBA;749509,17
2018;FUNDO DE URBANIZAÇÃO DE CURITIBA;749509,17
2018;FUNDAÇÃO DE AÇÃO SOCIAL;5886,17
2018;FUNDAÇÃO CULTURAL DE CURITIBA;26289,6
2018;FUNDAÇÃO CULTURAL DE CURITIBA;26289,6
2018;SECRETARIA MUNICIPAL DO MEIO AMBIENTE;973,2
2018;SECRETARIA MUNICIPAL DO MEIO AMBIENTE;973,2
2018;SECRETARIA MUNICIPAL DO MEIO AMBIENTE;973,2
2018;SECRETARIA MUNICIPAL DO MEIO AMBIENTE;973,2
2018;SECRETARIA MUNICIPAL DO MEIO AMBIENTE;973,2
2018;SECRETARIA MUNICIPAL DO MEIO AMBIENTE;973,2
2018;SECRETARIA MUNICIPAL DO MEIO AMBIENTE;973,2
2018;SECRETARIA MUNICIPAL DO MEIO AMBIENTE;973,2
2018;SECRETARIA MUNICIPAL DO MEIO AMBIENTE;973,2
2018;SECRETARIA MUNICIPAL DO MEIO AMBIENTE;973,2
2018;SECRETARIA MUNICIPAL DO MEIO AMBIENTE;973,2
2018;SECRETARIA MUNICIPAL DO MEIO AMBIENTE;973,2
2018;INSTITUTO MUNICIPAL DE ADMINISTRAÇÃO PÚBLICA;1328
2018;INSTITUTO DE PREVIDÊNCIA DOS SERVIDORES DO MUNICÍPIO DE CURITIBA;2125
2018;INSTITUTO DE PREVIDÊNCIA DOS SERVIDORES DO MUNICÍPIO DE CURITIBA;2125
2018;INSTITUTO DE PESQUISA E PLANEJAMENTO URBANO DE CURITIBA;52889,93
2018;FUNDO MUNICIPAL DE ASSISTÊNCIA SOCIAL;42741,32
2018;FUNDO MUNICIPAL DA SAÚDE;35212234,77
2018;FUNDO MUNICIPAL DA SAÚDE;35212234,77
2018;FUNDO MUNICIPAL DA SAÚDE;35212234,77
2018;FUNDO MUNICIPAL DA SAÚDE;35212234,77
2018;FUNDO DE URBANIZAÇÃO DE CURITIBA;674613,4
2018;FUNDO DE URBANIZAÇÃO DE CURITIBA;674613,4
2018;FUNDO DE URBANIZAÇÃO DE CURITIBA;674613,4
2018;FUNDO DE URBANIZAÇÃO DE CURITIBA;674613,4
2018;FUNDAÇÃO DE AÇÃO SOCIAL;46,49
2018;FUNDAÇÃO DE AÇÃO SOCIAL;46,49
2018;FUNDAÇÃO DE AÇÃO SOCIAL;46,49
2018;FUNDAÇÃO DE AÇÃO SOCIAL;46,49
2018;FUNDAÇÃO DE AÇÃO SOCIAL;46,49
2018;FUNDAÇÃO DE AÇÃO SOCIAL;46,49
2018;FUNDAÇÃO CULTURAL DE CURITIBA;299925,22
2018;FUNDAÇÃO CULTURAL DE CURITIBA;299925,22
2018;SECRETARIA MUNICIPAL DO MEIO AMBIENTE;218,5
2018;SECRETARIA MUNICIPAL DO MEIO AMBIENTE;218,5
2018;INSTITUTO MUNICIPAL DE ADMINISTRAÇÃO PÚBLICA;390,2
2018;INSTITUTO MUNICIPAL DE ADMINISTRAÇÃO PÚBLICA;390,2
2018;INSTITUTO DE PREVIDÊNCIA DOS SERVIDORES DO MUNICÍPIO DE CURITIBA;20380,39
2018;INSTITUTO DE PREVIDÊNCIA DOS SERVIDORES DO MUNICÍPIO DE CURITIBA;20380,39
2018;INSTITUTO DE PESQUISA E PLANEJAMENTO URBANO DE CURITIBA;7112,53
2018;FUNDO MUNICIPAL DE ASSISTÊNCIA SOCIAL;120000
2018;FUNDO MUNICIPAL DA SAÚDE;17767,62
2018;FUNDO MUNICIPAL DA SAÚDE;17767,62
2018;FUNDO DE URBANIZAÇÃO DE CURITIBA;672447,64
2018;FUNDO DE URBANIZAÇÃO DE CURITIBA;672447,64
2018;FUNDO DE URBANIZAÇÃO DE CURITIBA;672447,64
2018;FUNDO DE URBANIZAÇÃO DE CURITIBA;672447,64
2018;FUNDAÇÃO DE AÇÃO SOCIAL;58,41
2018;FUNDAÇÃO DE AÇÃO SOCIAL;58,41
2018;FUNDAÇÃO CULTURAL DE CURITIBA;0,01
2018;FUNDAÇÃO CULTURAL DE CURITIBA;0,01
2018;ENCARGOS GERAIS DO MUNICÍPIO;36213,62
2018;ENCARGOS GERAIS DO MUNICÍPIO;36213,62
2018;INSTITUTO MUNICIPAL DE ADMINISTRAÇÃO PÚBLICA;402
2018;INSTITUTO DE PREVIDÊNCIA DOS SERVIDORES DO MUNICÍPIO DE CURITIBA;68468815,26
2018;INSTITUTO DE PREVIDÊNCIA DOS SERVIDORES DO MUNICÍPIO DE CURITIBA;68468815,26
2018;INSTITUTO DE PREVIDÊNCIA DOS SERVIDORES DO MUNICÍPIO DE CURITIBA;68468815,26
2018;INSTITUTO DE PREVIDÊNCIA DOS SERVIDORES DO MUNICÍPIO DE CURITIBA;68468815,26
2018;INSTITUTO DE PESQUISA E PLANEJAMENTO URBANO DE CURITIBA;52366,62
2018;FUNDO MUNICIPAL DE ASSISTÊNCIA SOCIAL;82019,55
2018;FUNDO MUNICIPAL DA SAÚDE;252966,12
2018;FUNDO MUNICIPAL DA SAÚDE;252966,12
2018;FUNDO DE URBANIZAÇÃO DE CURITIBA;89139,89
2018;FUNDAÇÃO DE AÇÃO SOCIAL;301,08
2018;FUNDAÇÃO DE AÇÃO SOCIAL;301,08
2018;FUNDAÇÃO DE AÇÃO SOCIAL;301,08
2018;FUNDAÇÃO DE AÇÃO SOCIAL;301,08
2018;FUNDAÇÃO DE AÇÃO SOCIAL;301,08
2018;FUNDAÇÃO DE AÇÃO SOCIAL;301,08
2018;FUNDAÇÃO CULTURAL DE CURITIBA;0,01
2018;FUNDAÇÃO CULTURAL DE CURITIBA;0,01
2018;ENCARGOS GERAIS DO MUNICÍPIO;54422,76
2018;ENCARGOS GERAIS DO MUNICÍPIO;54422,76
2018;INSTITUTO MUNICIPAL DE ADMINISTRAÇÃO PÚBLICA;600
2018;INSTITUTO DE PREVIDÊNCIA DOS SERVIDORES DO MUNICÍPIO DE CURITIBA;3855,69
2018;INSTITUTO DE PREVIDÊNCIA DOS SERVIDORES DO MUNICÍPIO DE CURITIBA;3855,69
2018;INSTITUTO DE PESQUISA E PLANEJAMENTO URBANO DE CURITIBA;7156,2
2018;FUNDO MUNICIPAL DE ASSISTÊNCIA SOCIAL;11000
2018;FUNDO MUNICIPAL DE ASSISTÊNCIA SOCIAL;11000
2018;FUNDO MUNICIPAL DA SAÚDE;131111,78
2018;FUNDO MUNICIPAL DA SAÚDE;131111,78
2018;FUNDO DE URBANIZAÇÃO DE CURITIBA;1299225,67
2018;FUNDO DE URBANIZAÇÃO DE CURITIBA;1299225,67
2018;FUNDO DE URBANIZAÇÃO DE CURITIBA;1299225,67
2018;FUNDO DE URBANIZAÇÃO DE CURITIBA;1299225,67
2018;FUNDAÇÃO DE AÇÃO SOCIAL;41,4
2018;FUNDAÇÃO DE AÇÃO SOCIAL;41,4
2018;FUNDAÇÃO CULTURAL DE CURITIBA;840,84
2018;FUNDAÇÃO CULTURAL DE CURITIBA;840,84
2018;ENCARGOS GERAIS DO MUNICÍPIO;43363,43
2018;ENCARGOS GERAIS DO MUNICÍPIO;43363,43
2018;INSTITUTO MUNICIPAL DE ADMINISTRAÇÃO PÚBLICA;152
2018;INSTITUTO DE PREVIDÊNCIA DOS SERVIDORES DO MUNICÍPIO DE CURITIBA;7765469,42
2018;INSTITUTO DE PREVIDÊNCIA DOS SERVIDORES DO MUNICÍPIO DE CURITIBA;7765469,42
2018;INSTITUTO DE PREVIDÊNCIA DOS SERVIDORES DO MUNICÍPIO DE CURITIBA;7765469,42
2018;INSTITUTO DE PREVIDÊNCIA DOS SERVIDORES DO MUNICÍPIO DE CURITIBA;7765469,42
2018;INSTITUTO DE PESQUISA E PLANEJAMENTO URBANO DE CURITIBA;387441,06
2018;FUNDO MUNICIPAL DE ASSISTÊNCIA SOCIAL;158348,62
2018;FUNDO MUNICIPAL DE ASSISTÊNCIA SOCIAL;158348,62
2018;FUNDO MUNICIPAL DA SAÚDE;2906300,31
2018;FUNDO MUNICIPAL DA SAÚDE;2906300,31
2018;FUNDO DE URBANIZAÇÃO DE CURITIBA;1169398,69
2018;FUNDO DE URBANIZAÇÃO DE CURITIBA;1169398,69
2018;FUNDO DE URBANIZAÇÃO DE CURITIBA;1169398,69
2018;FUNDO DE URBANIZAÇÃO DE CURITIBA;1169398,69
2018;FUNDAÇÃO DE AÇÃO SOCIAL;24
2018;FUNDAÇÃO CULTURAL DE CURITIBA;900
2018;FUNDAÇÃO CULTURAL DE CURITIBA;900
2018;FUNDAÇÃO CULTURAL DE CURITIBA;900
2018;ENCARGOS GERAIS DO MUNICÍPIO;19513,55
2018;ENCARGOS GERAIS DO MUNICÍPIO;19513,55
2018;INSTITUTO MUNICIPAL DE ADMINISTRAÇÃO PÚBLICA;1200
2018;INSTITUTO DE PREVIDÊNCIA DOS SERVIDORES DO MUNICÍPIO DE CURITIBA;8689,23
2018;INSTITUTO DE PREVIDÊNCIA DOS SERVIDORES DO MUNICÍPIO DE CURITIBA;8689,23
2018;INSTITUTO DE PESQUISA E PLANEJAMENTO URBANO DE CURITIBA;1628909,88
2018;INSTITUTO DE PESQUISA E PLANEJAMENTO URBANO DE CURITIBA;1628909,88
2018;INSTITUTO DE PESQUISA E PLANEJAMENTO URBANO DE CURITIBA;1628909,88
2018;FUNDO MUNICIPAL DE ASSISTÊNCIA SOCIAL;22000
2018;FUNDO MUNICIPAL DE ASSISTÊNCIA SOCIAL;22000
2018;FUNDO MUNICIPAL DE ASSISTÊNCIA SOCIAL;22000
2018;FUNDO MUNICIPAL DE ASSISTÊNCIA SOCIAL;22000
2018;FUNDO MUNICIPAL DA SAÚDE;396452,45
2018;FUNDO MUNICIPAL DA SAÚDE;396452,45
2018;FUNDO DE URBANIZAÇÃO DE CURITIBA;1165644,49
2018;FUNDO DE URBANIZAÇÃO DE CURITIBA;1165644,49
2018;FUNDO DE URBANIZAÇÃO DE CURITIBA;1165644,49
2018;FUNDO DE URBANIZAÇÃO DE CURITIBA;1165644,49
2018;FUNDAÇÃO DE AÇÃO SOCIAL;90,75
2018;FUNDAÇÃO DE AÇÃO SOCIAL;90,75
2018;FUNDAÇÃO CULTURAL DE CURITIBA;360
2018;ENCARGOS GERAIS DO MUNICÍPIO;32207,66
2018;ENCARGOS GERAIS DO MUNICÍPIO;32207,66
2018;INSTITUTO MUNICIPAL DE ADMINISTRAÇÃO PÚBLICA;195323,56
2018;INSTITUTO MUNICIPAL DE ADMINISTRAÇÃO PÚBLICA;195323,56
2018;INSTITUTO MUNICIPAL DE ADMINISTRAÇÃO PÚBLICA;195323,56
2018;INSTITUTO DE PREVIDÊNCIA DOS SERVIDORES DO MUNICÍPIO DE CURITIBA;5036,65
2018;INSTITUTO DE PREVIDÊNCIA DOS SERVIDORES DO MUNICÍPIO DE CURITIBA;5036,65
2018;INSTITUTO DE PREVIDÊNCIA DOS SERVIDORES DO MUNICÍPIO DE CURITIBA;5036,65
2018;INSTITUTO DE PREVIDÊNCIA DOS SERVIDORES DO MUNICÍPIO DE CURITIBA;5036,65
2018;INSTITUTO DE PESQUISA E PLANEJAMENTO URBANO DE CURITIBA;55979,34
2018;FUNDO MUNICIPAL DE ASSISTÊNCIA SOCIAL;1572,6
2018;FUNDO MUNICIPAL DA SAÚDE;1133,82
2018;FUNDO MUNICIPAL DA SAÚDE;1133,82
2018;FUNDO DE URBANIZAÇÃO DE CURITIBA;154518,23
2018;FUNDAÇÃO DE AÇÃO SOCIAL;14,26
2018;FUNDAÇÃO CULTURAL DE CURITIBA;414
2018;FUNDAÇÃO CULTURAL DE CURITIBA;414
2018;ENCARGOS GERAIS DO MUNICÍPIO;89977,16
2018;ENCARGOS GERAIS DO MUNICÍPIO;89977,16
2018;INSTITUTO MUNICIPAL DE ADMINISTRAÇÃO PÚBLICA;196292,94
2018;INSTITUTO DE PREVIDÊNCIA DOS SERVIDORES DO MUNICÍPIO DE CURITIBA;1173,27
2018;INSTITUTO DE PREVIDÊNCIA DOS SERVIDORES DO MUNICÍPIO DE CURITIBA;1173,27
2018;INSTITUTO DE PESQUISA E PLANEJAMENTO URBANO DE CURITIBA;265712,49
2018;FUNDO MUNICIPAL DE ASSISTÊNCIA SOCIAL;11200
2018;FUNDO MUNICIPAL DE ASSISTÊNCIA SOCIAL;11200
2018;FUNDO MUNICIPAL DA SAÚDE;3889024,47
2018;FUNDO MUNICIPAL DA SAÚDE;3889024,47
2018;FUNDO DE URBANIZAÇÃO DE CURITIBA;303012,25
2018;FUNDO DE URBANIZAÇÃO DE CURITIBA;303012,25
2018;FUNDAÇÃO DE AÇÃO SOCIAL;115,79
2018;FUNDAÇÃO DE AÇÃO SOCIAL;115,79
2018;FUNDAÇÃO CULTURAL DE CURITIBA;174,6
2018;FUNDAÇÃO CULTURAL DE CURITIBA;174,6
2018;ENCARGOS GERAIS DO MUNICÍPIO;40489,73
2018;ENCARGOS GERAIS DO MUNICÍPIO;40489,73
2018;INSTITUTO MUNICIPAL DE ADMINISTRAÇÃO PÚBLICA;37584,13
2018;INSTITUTO DE PREVIDÊNCIA DOS SERVIDORES DO MUNICÍPIO DE CURITIBA;529788,55
2018;INSTITUTO DE PREVIDÊNCIA DOS SERVIDORES DO MUNICÍPIO DE CURITIBA;529788,55
2018;INSTITUTO DE PREVIDÊNCIA DOS SERVIDORES DO MUNICÍPIO DE CURITIBA;529788,55
2018;INSTITUTO DE PREVIDÊNCIA DOS SERVIDORES DO MUNICÍPIO DE CURITIBA;529788,55
2018;INSTITUTO DE PESQUISA E PLANEJAMENTO URBANO DE CURITIBA;578,14
2018;FUNDO MUNICIPAL DE ASSISTÊNCIA SOCIAL;41633,57
2018;FUNDO MUNICIPAL DA SAÚDE;681,23
2018;FUNDO MUNICIPAL DA SAÚDE;681,23
2018;FUNDO DE URBANIZAÇÃO DE CURITIBA;268370,5
2018;FUNDO DE URBANIZAÇÃO DE CURITIBA;268370,5
2018;FUNDAÇÃO DE AÇÃO SOCIAL;82,84
2018;FUNDAÇÃO DE AÇÃO SOCIAL;82,84
2018;FUNDAÇÃO CULTURAL DE CURITIBA;174,09
2018;FUNDAÇÃO CULTURAL DE CURITIBA;174,09
2018;ENCARGOS GERAIS DO MUNICÍPIO;66252,13
2018;ENCARGOS GERAIS DO MUNICÍPIO;66252,13
2018;INSTITUTO MUNICIPAL DE ADMINISTRAÇÃO PÚBLICA;69,24
2018;INSTITUTO DE PREVIDÊNCIA DOS SERVIDORES DO MUNICÍPIO DE CURITIBA;1909347,81
2018;INSTITUTO DE PREVIDÊNCIA DOS SERVIDORES DO MUNICÍPIO DE CURITIBA;1909347,81
2018;INSTITUTO DE PREVIDÊNCIA DOS SERVIDORES DO MUNICÍPIO DE CURITIBA;1909347,81
2018;INSTITUTO DE PREVIDÊNCIA DOS SERVIDORES DO MUNICÍPIO DE CURITIBA;1909347,81
2018;INSTITUTO DE PESQUISA E PLANEJAMENTO URBANO DE CURITIBA;360,04
2018;FUNDO MUNICIPAL DE ASSISTÊNCIA SOCIAL;10556,57
2018;FUNDO MUNICIPAL DA SAÚDE;1909,15
2018;FUNDO MUNICIPAL DA SAÚDE;1909,15
2018;FUNDO DE URBANIZAÇÃO DE CURITIBA;346621,5
2018;FUNDO DE URBANIZAÇÃO DE CURITIBA;346621,5
2018;FUNDAÇÃO DE AÇÃO SOCIAL;84,55
2018;FUNDAÇÃO DE AÇÃO SOCIAL;84,55
2018;FUNDAÇÃO CULTURAL DE CURITIBA;355
2018;ENCARGOS GERAIS DO MUNICÍPIO;9679,32
2018;ENCARGOS GERAIS DO MUNICÍPIO;9679,32
2018;INSTITUTO MUNICIPAL DE ADMINISTRAÇÃO PÚBLICA;2466,74
2018;INSTITUTO DE PREVIDÊNCIA DOS SERVIDORES DO MUNICÍPIO DE CURITIBA;99,21
2018;INSTITUTO DE PREVIDÊNCIA DOS SERVIDORES DO MUNICÍPIO DE CURITIBA;99,21
2018;INSTITUTO DE PESQUISA E PLANEJAMENTO URBANO DE CURITIBA;945,1
2018;FUNDO MUNICIPAL DE ASSISTÊNCIA SOCIAL;496,04
2018;FUNDO MUNICIPAL DA SAÚDE;29302,07
2018;FUNDO MUNICIPAL DA SAÚDE;29302,07
2018;FUNDO DE URBANIZAÇÃO DE CURITIBA;418581,15
2018;FUNDO DE URBANIZAÇÃO DE CURITIBA;418581,15
2018;FUNDAÇÃO DE AÇÃO SOCIAL;51
2018;FUNDAÇÃO DE AÇÃO SOCIAL;51
2018;FUNDAÇÃO CULTURAL DE CURITIBA;523,8
2018;FUNDAÇÃO CULTURAL DE CURITIBA;523,8
2018;ENCARGOS GERAIS DO MUNICÍPIO;5073,49
2018;ENCARGOS GERAIS DO MUNICÍPIO;5073,49
2018;INSTITUTO MUNICIPAL DE ADMINISTRAÇÃO PÚBLICA;27732,93
2018;INSTITUTO DE PREVIDÊNCIA DOS SERVIDORES DO MUNICÍPIO DE CURITIBA;771,4
2018;INSTITUTO DE PREVIDÊNCIA DOS SERVIDORES DO MUNICÍPIO DE CURITIBA;771,4
2018;INSTITUTO DE PREVIDÊNCIA DOS SERVIDORES DO MUNICÍPIO DE CURITIBA;771,4
2018;INSTITUTO DE PREVIDÊNCIA DOS SERVIDORES DO MUNICÍPIO DE CURITIBA;771,4
2018;INSTITUTO DE PESQUISA E PLANEJAMENTO URBANO DE CURITIBA;39862,35
2018;FUNDO MUNICIPAL DE ASSISTÊNCIA SOCIAL;651
2018;FUNDO MUNICIPAL DA SAÚDE;610492,08
2018;FUNDO MUNICIPAL DA SAÚDE;610492,08
2018;FUNDO DE URBANIZAÇÃO DE CURITIBA;381116,65
2018;FUNDO DE URBANIZAÇÃO DE CURITIBA;381116,65
2018;FUNDAÇÃO DE AÇÃO SOCIAL;13,41
2018;FUNDAÇÃO DE AÇÃO SOCIAL;13,41
2018;FUNDAÇÃO CULTURAL DE CURITIBA;50000
2018;ENCARGOS GERAIS DO MUNICÍPIO;8455,81
2018;ENCARGOS GERAIS DO MUNICÍPIO;8455,81
2018;INSTITUTO MUNICIPAL DE ADMINISTRAÇÃO PÚBLICA;10546,63
2018;INSTITUTO DE PREVIDÊNCIA DOS SERVIDORES DO MUNICÍPIO DE CURITIBA;771,4
2018;INSTITUTO DE PREVIDÊNCIA DOS SERVIDORES DO MUNICÍPIO DE CURITIBA;771,4
2018;INSTITUTO DE PREVIDÊNCIA DOS SERVIDORES DO MUNICÍPIO DE CURITIBA;771,4
2018;INSTITUTO DE PREVIDÊNCIA DOS SERVIDORES DO MUNICÍPIO DE CURITIBA;771,4
2018;INSTITUTO DE PESQUISA E PLANEJAMENTO URBANO DE CURITIBA;52889,93
2018;FUNDO MUNICIPAL DE ASSISTÊNCIA SOCIAL;14198,37
2018;FUNDO MUNICIPAL DA SAÚDE;53704,48
2018;FUNDO MUNICIPAL DA SAÚDE;53704,48
2018;FUNDO DE URBANIZAÇÃO DE CURITIBA;300780,55
2018;FUNDO DE URBANIZAÇÃO DE CURITIBA;300780,55
2018;FUNDAÇÃO DE AÇÃO SOCIAL;452,73
2018;FUNDAÇÃO DE AÇÃO SOCIAL;452,73
2018;FUNDAÇÃO CULTURAL DE CURITIBA;50000
2018;ENCARGOS GERAIS DO MUNICÍPIO;81001,19
2018;ENCARGOS GERAIS DO MUNICÍPIO;81001,19
2018;INSTITUTO MUNICIPAL DE ADMINISTRAÇÃO PÚBLICA;14122,78
2018;INSTITUTO DE PREVIDÊNCIA DOS SERVIDORES DO MUNICÍPIO DE CURITIBA;10123,95
2018;INSTITUTO DE PREVIDÊNCIA DOS SERVIDORES DO MUNICÍPIO DE CURITIBA;10123,95
2018;INSTITUTO DE PREVIDÊNCIA DOS SERVIDORES DO MUNICÍPIO DE CURITIBA;10123,95
2018;INSTITUTO DE PREVIDÊNCIA DOS SERVIDORES DO MUNICÍPIO DE CURITIBA;10123,95
2018;INSTITUTO DE PESQUISA E PLANEJAMENTO URBANO DE CURITIBA;7112,53
2018;FUNDO MUNICIPAL DE ASSISTÊNCIA SOCIAL;450000
2018;FUNDO MUNICIPAL DA SAÚDE;6866752,06
2018;FUNDO MUNICIPAL DA SAÚDE;6866752,06
2018;FUNDO DE URBANIZAÇÃO DE CURITIBA;329477,96
2018;FUNDO DE URBANIZAÇÃO DE CURITIBA;329477,96
2018;FUNDAÇÃO DE AÇÃO SOCIAL;1310,74
2018;FUNDAÇÃO DE AÇÃO SOCIAL;1310,74
2018;FUNDAÇÃO CULTURAL DE CURITIBA;330
2018;ENCARGOS GERAIS DO MUNICÍPIO;12280,99
2018;ENCARGOS GERAIS DO MUNICÍPIO;12280,99
2018;INSTITUTO MUNICIPAL DE ADMINISTRAÇÃO PÚBLICA;4914
2018;INSTITUTO DE PREVIDÊNCIA DOS SERVIDORES DO MUNICÍPIO DE CURITIBA;9998,9
2018;INSTITUTO DE PREVIDÊNCIA DOS SERVIDORES DO MUNICÍPIO DE CURITIBA;9998,9
2018;INSTITUTO DE PREVIDÊNCIA DOS SERVIDORES DO MUNICÍPIO DE CURITIBA;9998,9
2018;INSTITUTO DE PREVIDÊNCIA DOS SERVIDORES DO MUNICÍPIO DE CURITIBA;9998,9
2018;INSTITUTO DE PESQUISA E PLANEJAMENTO URBANO DE CURITIBA;52366,62
2018;FUNDO MUNICIPAL DE ASSISTÊNCIA SOCIAL;105600
2018;FUNDO MUNICIPAL DE ASSISTÊNCIA SOCIAL;105600
2018;FUNDO MUNICIPAL DE ASSISTÊNCIA SOCIAL;105600
